x,y,p
-39.10368,34.250492,0.0
-52.21138,-13.818902,0.0
-10.784623,-14.299256,0.0
22.587559,55.135582,0.0
-25.628756,41.845238,0.0
17.911991,-11.00653,0.0
3.5379746,15.767912,0.0
18.39781,-30.148714,1.0
43.417053,24.369226,0.0
2.045334,11.79453,0.0
-45.146168,-38.323383,0.0
-2.36449,4.552359,0.0
7.221308,49.53449,0.0
-20.374823,57.791157,0.0
-4.7284417,15.012253,0.0
9.387243,-21.54187,0.0
-3.6809092,-52.08182,0.0
3.9308314,-13.8211,0.0
-4.369822,-13.4102955,0.0
-36.19627,10.288008,0.0
21.303198,-27.984686,0.0
10.881676,-37.100323,0.0
-41.732765,-5.635175,0.0
46.34048,-6.7364116,0.0
-31.935413,26.192955,0.0
20.138916,5.9186406,0.0
7.360119,-51.973686,0.0
-0.6537252,-17.759836,0.0
43.948322,-27.438158,0.0
-26.736725,13.666512,0.0
22.803528,23.996935,0.0
-37.83584,44.537006,0.0
-12.326021,65.22694,0.0
-30.503876,44.550404,0.0
-43.517498,-19.144205,
26.004955,14.042505,0.0
40.900433,-7.5898666,0.0
28.363066,9.456928,0.0
-42.31951,-3.2545936,0.0
-39.210464,49.78223,0.0
-12.838443,2.258163,0.0
3.3712375,-17.406206,
-1.9883537,32.535526,0.0
13.580575,-35.852646,0.0
-51.45538,-11.153067,
41.891346,-6.980699,0.0
-24.745064,-16.068117,0.0
-36.32458,47.669403,0.0
14.452195,15.8560705,0.0
-18.499607,-25.18142,0.0
-26.872267,-45.50686,1.0
-49.197674,-24.364319,0.0
-11.058863,65.241196,0.0
-16.090797,-30.039705,0.0
-35.415543,20.393393,0.0
16.591074,45.981293,0.0
-19.635656,-19.923439,0.0
10.389812,-57.690914,
-9.029602,-46.90213,
4.2678785,17.767406,0.0
-49.311317,-1.2867163,0.0
-21.252401,2.547907,0.0
16.809189,-6.374855,1.0
-31.220697,20.61229,
-11.41354,-37.226658,0.0
-48.812782,-8.27872,0.0
-39.156296,9.42469,0.0
-56.55023,21.3545,0.0
-26.064266,11.99193,0.0
-1.1457818,-26.612642,0.0
-36.552036,35.014664,0.0
30.514517,-37.61343,0.0
4.779201,-25.495573,0.0
6.757444,30.16565,0.0
-17.96323,-33.28625,0.0
-13.445057,-20.28973,0.0
-18.071035,-33.114353,0.0
44.701576,49.713676,0.0
47.907696,37.397007,0.0
45.37814,-26.413996,0.0
-37.01235,20.037004,0.0
-37.778473,48.113445,
22.666603,-30.123281,0.0
0.3936541,45.10474,0.0
-38.68057,6.26671,0.0
-49.228157,-20.663303,0.0
-51.77622,-10.410179,0.0
-8.459265,25.274246,0.0
43.479996,7.943781,0.0
56.713852,22.644896,1.0
18.294079,21.768717,0.0
23.359484,32.969246,0.0
-50.90374,-29.59559,0.0
-8.561689,-21.10217,0.0
25.85644,-47.429337,0.0
6.7055216,-8.647559,0.0
22.53108,23.753155,0.0
-2.9269454,-50.59102,0.0
-16.484932,-6.714881,0.0
12.631826,-51.757923,0.0
42.216084,33.460327,0.0
-15.584762,15.520472,0.0
-32.175858,2.5758083,0.0
-53.100197,8.570133,0.0
39.25455,11.694641,0.0
-12.330516,-42.27573,0.0
-43.315277,-25.785946,1.0
50.784466,3.5106447,1.0
33.95846,2.8767743,
-1.0021142,-1.3223206,0.0
29.293346,-11.397564,0.0
-11.714791,13.359595,0.0
25.350557,20.549946,0.0
-58.237064,9.201985,0.0
-39.223087,47.590813,0.0
1.0170959,15.76368,0.0
41.85782,45.58204,0.0
9.392598,2.746016,0.0
42.600067,19.455978,0.0
-7.4469366,-44.385532,0.0
-31.740168,16.048784,0.0
-32.085625,4.37165,0.0
49.904263,10.934532,0.0
-32.681843,33.504623,0.0
6.870161,-23.56433,
-55.198757,-15.180569,0.0
-51.01341,-8.433145,0.0
-53.804913,-27.824604,0.0
7.1440177,30.153957,0.0
-3.8794608,28.058264,0.0
21.509789,-18.393482,
-36.411034,24.58639,0.0
14.535276,-47.877705,0.0
-11.17264,31.694324,0.0
0.08900335,-17.193283,0.0
33.26623,36.782963,0.0
-14.765854,-45.035366,0.0
0.44765392,-18.376045,0.0
-8.138126,-42.17547,0.0
-40.385353,14.437835,
-51.165993,-15.690159,0.0
-4.596393,-43.374397,1.0
-4.509593,-35.34033,0.0
7.655909,30.584913,0.0
17.879194,22.046576,0.0
-48.638268,-37.63059,0.0
-18.01999,7.3777685,1.0
5.487997,-21.345013,0.0
-6.9007573,38.15704,0.0
23.372278,-6.1435165,0.0
24.004017,-44.582203,0.0
13.831158,6.19834,0.0
-26.145056,5.087433,0.0
15.743544,11.026661,0.0
4.9604897,-17.16492,0.0
4.078749,-20.474508,0.0
-8.404399,-37.64567,0.0
7.0028534,-51.61751,0.0
-6.910224,50.397007,0.0
-1.5193602,-22.197926,0.0
28.992462,-18.971209,0.0
-15.433765,5.2632546,0.0
-23.602486,-18.196861,0.0
5.1560583,-17.657066,0.0
-54.219803,9.642163,1.0
12.277865,-0.36995658,0.0
-39.350086,35.89008,0.0
0.1255902,-34.44629,0.0
5.973619,-48.268955,0.0
-46.033234,0.7238849,0.0
-11.906403,17.33696,0.0
21.804264,-44.856266,0.0
0.39317822,-34.33821,0.0
-20.89667,2.4513566,0.0
30.919678,-5.585824,0.0
-55.913555,20.061945,
-3.0202184,-45.172443,0.0
7.491039,-43.70347,0.0
51.035896,29.647053,0.0
38.310417,10.402037,0.0
-4.9885664,-1.0960038,0.0
15.072979,-35.051098,0.0
-22.594742,-19.858154,0.0
-55.901638,22.163336,0.0
7.445776,-17.00612,0.0
4.6749496,69.03765,0.0
12.480085,-23.636541,0.0
26.899654,-21.737593,0.0
64.73722,18.25521,0.0
12.372758,8.156089,0.0
-23.351004,6.1647468,0.0
-55.833878,25.28578,0.0
-52.896988,9.858064,0.0
22.691673,55.150124,0.0
-44.47174,-36.45401,0.0
-36.15123,-29.097815,0.0
-11.067124,31.413433,0.0
-14.981333,11.344825,0.0
-45.01219,13.813608,0.0
24.574558,9.177402,0.0
5.118938,10.072745,0.0
-45.559113,-25.254017,0.0
66.1562,18.680996,0.0
32.171413,1.7335943,0.0
-2.6574645,20.459663,0.0
15.112154,-16.1591,0.0
-44.543278,13.960425,0.0
35.844807,-42.79828,0.0
-15.496896,11.867068,0.0
4.8442717,59.553062,0.0
-41.455185,-30.411198,0.0
12.3454,4.0762467,0.0
-8.151814,64.39648,0.0
-28.799154,4.78521,0.0
43.54923,-28.192831,0.0
-2.652044,-51.270397,0.0
38.136414,-13.760316,0.0
36.998886,30.156675,0.0
52.024014,-5.275909,0.0
-39.131413,44.683918,0.0
-22.841772,55.32986,0.0
-10.772692,-34.70606,0.0
24.28794,-26.470592,0.0
1.1185144,-24.664127,0.0
-3.0478692,8.179894,0.0
-22.417677,-17.62531,0.0
29.69103,54.32586,0.0
-53.99751,26.035849,0.0
7.2106314,0.23734275,0.0
-21.265453,12.2029,0.0
-1.9838277,6.1803727,0.0
-1.8761983,-51.677483,0.0
65.049736,0.9978554,0.0
32.141033,35.95232,0.0
51.34501,-39.249302,0.0
18.275074,-27.039974,0.0
-1.4208417,22.773695,0.0
26.083553,20.82067,0.0
-25.292475,-20.046848,0.0
12.569804,-23.346928,0.0
5.0505004,-26.95013,0.0
-21.910816,0.8459971,0.0
19.08516,-16.180248,0.0
-16.72173,-25.946783,0.0
45.8329,-3.5907142,0.0
48.32404,-25.64172,0.0
-6.7172723,-51.070408,0.0
19.473476,-26.206059,0.0
-22.591516,16.785177,0.0
12.639756,-13.410583,
-20.858833,30.534092,0.0
-28.885225,-12.961514,0.0
64.85942,17.684504,0.0
50.174885,10.7080555,0.0
-38.872402,-29.41342,0.0
3.9118025,3.6497078,0.0
24.20229,10.973772,1.0
-30.960205,44.268936,0.0
-13.03039,-34.210827,0.0
-16.925194,-12.255218,0.0
-28.553679,7.9750085,0.0
-48.109444,25.983488,0.0
-35.909042,22.626541,0.0
-58.782585,8.5500965,0.0
6.409427,-17.873037,0.0
-23.506649,9.569206,0.0
14.449259,13.803811,0.0
-15.972599,45.98189,0.0
13.533604,-6.878004,0.0
0.7329346,26.130518,0.0
-14.661092,-32.796352,0.0
23.833239,-21.928526,0.0
16.433655,67.4713,0.0
-5.512965,9.066276,0.0
-18.256985,-25.19715,0.0
-31.123915,14.239236,0.0
22.068129,-29.440851,0.0
-7.377676,-50.847103,0.0
-13.140108,26.9256,0.0
9.438938,-46.231304,0.0
-38.906624,34.41743,0.0
-10.316353,16.542997,0.0
20.767773,-31.644955,0.0
36.954582,33.320538,0.0
-42.26224,-3.3015454,0.0
25.49555,-47.10286,0.0
9.994298,-29.488745,0.0
-30.836618,0.96460956,1.0
9.976941,-49.812927,0.0
29.10993,-11.96525,0.0
-22.515406,-45.395763,0.0
8.252052,-19.049944,0.0
20.436756,-15.168735,0.0
8.57615,23.16855,0.0
9.444611,-23.039635,0.0
22.53467,27.484886,0.0
-41.27633,-21.880638,0.0
23.01347,-7.35858,0.0
-15.349802,-24.670662,0.0
-52.45696,7.253679,0.0
-26.039179,0.6660025,0.0
-8.610241,-43.999756,0.0
-30.298384,-8.454272,0.0
-10.007667,-4.902875,0.0
3.3301985,-17.389017,0.0
-20.504316,-4.163039,0.0
-19.72426,14.613749,0.0
-9.210394,-22.44124,0.0
-5.3419476,-42.37716,0.0
-21.14569,-15.909364,0.0
17.918064,-0.8581029,0.0
-31.872938,-16.124237,0.0
26.418543,3.97722,
20.027187,-3.7287583,0.0
-17.554682,3.0512211,0.0
19.097496,-5.020397,
32.589237,-40.592125,0.0
-33.487965,-3.6790996,0.0
-46.928356,-20.165884,0.0
-20.177792,5.804472,0.0
-33.897736,34.543163,0.0
-2.0626752,-52.813652,
11.636859,-21.815918,0.0
13.293752,-23.84088,0.0
-17.795496,-25.152893,0.0
19.334925,-13.403518,0.0
-21.100842,-11.427554,0.0
-14.384272,29.332972,0.0
-33.417538,-12.423461,0.0
-19.741625,56.595284,0.0
-17.825268,-8.8615,0.0
8.063482,-39.175896,0.0
-1.5084462,49.452522,0.0
24.885012,-22.26529,0.0
45.90054,-25.83911,0.0
37.507668,-7.6155467,0.0
11.009141,15.5552,0.0
-8.085806,-38.57796,
-14.852829,45.526028,0.0
5.409043,-3.621004,0.0
-20.73095,9.613778,0.0
-10.479052,16.221455,0.0
35.313572,-34.60424,0.0
43.831024,46.11984,0.0
27.358387,18.210562,0.0
7.434247,-35.69993,0.0
0.6340621,42.93809,0.0
-11.000985,-10.985567,0.0
20.891531,13.634049,0.0
7.85067,-3.8483036,0.0
16.452463,-3.398998,0.0
-30.144812,12.808679,0.0
-16.621944,45.96622,0.0
-20.73821,41.909748,0.0
-35.488956,36.66001,0.0
-0.68816537,-32.966076,0.0
3.4356117,16.679348,0.0
49.470566,30.68311,0.0
-46.14679,-39.24863,0.0
37.484566,-35.65603,0.0
0.92399544,43.630806,0.0
5.485261,50.41421,
50.177933,29.712786,
-6.3149023,-38.299416,0.0
-1.3372384,42.3084,0.0
-0.23897563,43.85778,0.0
36.128166,-11.160673,0.0
23.320118,12.497415,0.0
-10.4291,52.313824,0.0
25.723976,30.923574,0.0
-41.2315,22.030558,0.0
-50.35291,-14.3071785,0.0
15.139329,7.267502,0.0
-1.2943065,-20.174225,0.0
33.474537,-18.401873,0.0
-49.999252,-28.277674,0.0
-4.436059,0.6002118,0.0
4.1862836,4.709881,0.0
-11.913618,-12.653404,0.0
50.225246,15.253414,0.0
52.558872,-7.8913145,0.0
8.4650135,-19.216566,0.0
9.206705,-36.676018,
-38.663647,49.117035,0.0
-45.957592,-27.53249,0.0
31.689089,28.263344,0.0
37.034607,30.063469,0.0
34.400677,-42.199375,
7.9283295,-50.70028,0.0
64.52636,-2.6787486,0.0
-51.826756,-10.277692,0.0
-15.22884,46.044697,0.0
-34.32965,7.894674,0.0
1.8012251,-22.170845,0.0
25.308285,32.46813,0.0
-25.794666,7.267778,0.0
-38.542698,22.225706,0.0
-5.682679,8.741751,0.0
-33.593884,-5.4441257,0.0
26.413633,15.984329,0.0
-9.631537,-6.9158273,0.0
13.534007,3.2177227,0.0
32.851627,29.49423,1.0
19.875427,-8.729771,0.0
47.35041,31.05368,0.0
-31.192081,20.419617,0.0
10.118981,-38.83743,0.0
1.6164402,-15.215148,0.0
-24.411152,-18.55897,
42.81819,46.085274,0.0
6.5040708,-17.923145,0.0
16.511332,-42.785854,0.0
7.2127447,29.857624,0.0
20.437567,-16.073868,0.0
-13.936103,16.791481,0.0
-24.243706,1.7888142,
28.46473,-30.548569,0.0
33.013573,-16.998047,0.0
-18.536049,-10.060604,0.0
-14.279257,59.85139,0.0
3.3538175,-17.27105,0.0
13.404528,2.2647111,0.0
-18.893707,-36.239323,0.0
40.490955,-12.260873,0.0
-26.935827,6.7329493,0.0
44.088665,46.543324,0.0
22.69649,-18.635527,0.0
6.7778273,-19.6797,0.0
-46.61671,-22.887571,0.0
-26.015182,38.89089,0.0
32.441986,59.174038,0.0
50.14691,3.758506,0.0
12.385201,-30.333208,0.0
-34.412315,-3.997373,0.0
9.620107,-47.247013,0.0
25.734865,0.8761282,0.0
-37.431625,30.775436,0.0
1.6017598,-22.266474,0.0
33.17831,48.35449,0.0
-17.717447,26.62916,0.0
-35.936134,-6.806297,0.0
13.493215,-0.74822974,0.0
38.57815,20.404423,0.0
-14.4338455,60.130253,0.0
-44.626003,-37.414856,0.0
-18.668129,-35.860157,0.0
29.88106,-0.7860393,0.0
34.280693,-39.13996,0.0
-26.735678,-45.616867,0.0
-23.597023,10.705686,0.0
-16.612568,-11.760072,0.0
-54.936657,-26.3957,0.0
-13.913879,-10.6953125,
-38.12627,34.880318,0.0
22.707367,-8.897252,0.0
-7.566281,52.876297,0.0
16.705036,29.243807,0.0
-9.399852,-43.205215,0.0
-56.464214,-10.29654,0.0
-28.638172,14.176439,0.0
14.09463,-9.308084,0.0
64.90662,17.15962,0.0
-35.248367,46.792316,0.0
-8.817799,-7.4538975,0.0
-10.178109,35.409992,0.0
25.756306,-26.154556,0.0
-1.7782056,-22.186018,0.0
13.868506,-1.8661016,
-5.6644917,52.502228,0.0
37.505386,53.99267,0.0
13.088991,12.860616,0.0
7.179565,49.934975,0.0
-21.117275,58.56237,0.0
-23.982784,-14.360604,0.0
-17.432247,-2.6723201,0.0
-32.730156,-14.701202,0.0
11.76654,12.525309,0.0
46.209255,-22.718311,0.0
-0.7765857,39.394257,0.0
63.59554,2.6178524,0.0
-0.7166214,-32.264446,0.0
1.95366,-31.795984,0.0
56.763752,35.042206,0.0
-8.370272,63.543446,0.0
-9.031594,32.779556,0.0
-27.145597,0.31067088,
-24.92044,-4.1934247,0.0
-14.206819,-20.035267,0.0
-52.036198,7.276207,0.0
-35.8037,-33.24887,0.0
-4.852453,-0.03770074,0.0
4.9002647,-0.86064255,
-14.473815,-41.776333,
-19.74804,8.430997,0.0
-37.126026,19.762224,
37.329865,13.455918,0.0
-7.8525515,-22.531542,0.0
-11.941136,9.814218,0.0
14.756678,-2.995018,0.0
15.603188,-26.548752,0.0
14.66006,-14.566152,0.0
11.532569,-42.771267,0.0
-49.562496,-14.382277,0.0
-39.050293,34.124584,0.0
23.035189,18.137117,0.0
-34.733707,-29.293224,0.0
-26.61526,44.95713,0.0
0.54921466,17.114851,0.0
50.73394,3.0889986,0.0
-4.784454,-28.164883,0.0
-26.071037,-19.288403,0.0
7.564934,-42.925922,0.0
15.212877,14.905381,0.0
19.10304,34.99937,0.0
-52.591972,-24.016582,0.0
-38.046364,-37.662045,0.0
47.56421,13.521222,0.0
36.348328,26.674706,0.0
-14.899056,19.477114,0.0
37.953423,-8.168892,0.0
60.054405,-19.786146,0.0
-23.367586,10.321618,0.0
1.0068951,43.446796,0.0
-6.7981253,50.075443,0.0
-11.519735,34.87658,0.0
49.41979,30.419708,0.0
36.160156,-35.930443,
15.175876,-30.009382,
-29.970375,-5.743349,0.0
-27.651478,1.906063,0.0
3.1003354,-22.392805,0.0
-40.470333,-30.74748,0.0
-19.675623,14.78276,0.0
25.037771,-30.110012,0.0
-0.62982017,-25.602066,0.0
-25.186148,1.9457246,0.0
8.09972,-39.121613,0.0
22.87746,7.597581,0.0
26.074156,-3.0872118,0.0
-55.113945,24.593706,0.0
47.47579,-25.620125,0.0
25.900063,-17.875612,0.0
65.43212,18.096504,0.0
-50.3435,20.805603,0.0
30.862253,-41.568623,0.0
-21.399279,-18.33566,0.0
6.7456756,10.287093,0.0
43.8005,-26.778204,0.0
-37.71976,6.3851414,0.0
49.38814,16.107716,0.0
-38.987194,-17.14027,0.0
-4.0632534,-41.8978,0.0
-10.336161,31.893234,0.0
11.153932,0.80234426,0.0
16.61606,18.638575,0.0
9.070979,-49.92589,0.0
-13.111294,-14.376992,0.0
12.839313,-5.018076,0.0
38.721424,12.295696,0.0
0.8197789,-19.667963,0.0
-8.457824,36.380768,0.0
-40.975506,20.101532,0.0
-6.577375,1.4613501,0.0
31.743359,28.13,0.0
61.483418,31.194544,0.0
-31.723394,60.020435,0.0
-25.465715,16.593542,0.0
-8.299197,-0.9581771,0.0
-17.548948,31.077429,0.0
-34.919773,-30.817963,0.0
16.084541,-15.240685,0.0
20.244688,-23.253094,0.0
-25.300278,-43.097893,0.0
-6.8611393,-18.800718,0.0
-18.036974,28.11482,0.0
56.573837,34.894466,0.0
1.7448931,42.681286,0.0
-34.01719,-13.434183,0.0
-22.359026,-22.072329,0.0
-12.499067,-41.498596,0.0
15.937034,14.246804,0.0
-31.381495,-13.73139,0.0
-5.2809978,52.7905,0.0
14.891764,-28.717989,0.0
26.74285,-11.258474,0.0
-27.934376,-34.11162,0.0
6.312317,-32.7368,0.0
-5.218412,26.712952,0.0
-13.581297,-14.700872,0.0
-19.47446,22.310032,0.0
44.94745,49.982174,0.0
-38.987003,47.805046,0.0
-24.501156,25.446983,0.0
-53.34622,23.762617,0.0
-36.371548,-25.650045,0.0
8.51494,-49.565598,0.0
-18.864962,-36.196735,0.0
23.003141,48.486996,0.0
17.77047,-3.974521,0.0
1.6562748,-18.259861,0.0
-19.146036,34.291763,0.0
-23.387115,29.61763,0.0
-47.79919,-37.39234,0.0
-38.772766,47.293594,0.0
27.785698,41.26371,0.0
26.10906,-5.4904385,0.0
44.12375,46.58324,
-11.920695,-1.3087234,0.0
15.37459,59.474068,0.0
-49.181065,-23.665503,1.0
-33.18139,25.651754,0.0
-37.42934,19.428429,0.0
23.793806,18.261469,0.0
-13.496646,-20.161478,0.0
40.72678,-9.580816,0.0
-12.028769,34.938026,0.0
-50.57094,-1.8932093,0.0
-1.4694967,-1.7758784,0.0
12.233392,-47.44663,0.0
24.415133,-0.0075799227,
44.316517,37.28676,0.0
-21.861063,2.3545458,0.0
-28.154108,5.181228,0.0
35.38079,-40.66538,0.0
-38.040634,20.532024,
23.363028,62.812527,
-0.6618433,-1.7301459,0.0
-25.76627,-43.567642,0.0
1.031393,-13.460569,0.0
2.2995944,25.364454,0.0
-48.545387,-8.304259,0.0
-8.819828,-3.1749148,0.0
-51.722626,-15.74,0.0
-21.25889,20.202063,0.0
2.7377522,16.653137,0.0
22.410835,49.150387,0.0
-26.238565,-29.191633,0.0
-8.06858,-36.268967,0.0
-11.129564,-27.881298,0.0
-38.080925,20.973438,0.0
40.068718,14.9303875,0.0
-36.228737,-18.080284,0.0
-24.574953,-19.810526,
-26.925947,13.172751,0.0
35.62217,-41.99397,0.0
-12.579152,64.30374,0.0
-11.983773,7.1537004,0.0
-52.380943,10.027829,0.0
-53.287415,8.292265,0.0
15.42807,-10.258282,0.0
-53.385654,22.562317,0.0
10.327266,50.27058,0.0
-10.759617,13.541292,0.0
-8.577003,-36.359314,0.0
22.646969,49.20398,0.0
35.24762,-43.697235,0.0
-48.758068,-17.81294,0.0
10.02092,-22.79259,1.0
13.906764,-26.124609,0.0
-26.55212,42.13215,0.0
14.940373,-23.099775,0.0
28.961725,-3.7942398,0.0
-10.1557045,-38.425644,0.0
-36.993313,-37.13269,0.0
44.84671,23.935713,0.0
44.132576,-9.165643,
-8.161513,-44.619133,0.0
29.57616,-18.571781,0.0
-19.81759,5.027013,0.0
-23.18747,4.880802,0.0
-11.5110655,35.605953,0.0
36.77589,33.980286,0.0
10.251149,17.502878,0.0
9.818297,47.669006,0.0
-29.102644,-0.40964958,0.0
40.15404,-11.886861,0.0
-41.602703,-5.2125525,0.0
-29.846048,-9.601658,0.0
-23.624746,55.4018,0.0
-21.388775,6.7958593,
13.392798,-45.106716,0.0
-38.45635,34.834053,0.0
-47.870922,-20.614866,0.0
-45.918015,-38.191406,0.0
-44.46016,-36.56857,0.0
27.302614,43.237717,0.0
16.840647,51.947056,0.0
32.037952,28.873182,0.0
32.355087,15.652961,0.0
-51.90906,-21.223051,0.0
-17.877796,-26.170744,0.0
28.159105,15.618631,0.0
-0.61952144,-51.06196,0.0
31.222982,-1.0540764,0.0
-32.378544,-23.68548,0.0
11.136046,-39.43159,0.0
-30.13575,-1.8974385,0.0
3.0570052,-27.82029,0.0
-7.208587,-52.89323,0.0
-21.465528,8.5612955,0.0
-35.436176,12.642483,0.0
23.617517,4.6281056,0.0
-15.191778,47.15527,0.0
-14.498485,-3.0998683,0.0
5.7786107,-28.826666,0.0
-44.440784,-38.46289,0.0
34.140503,45.666145,0.0
-38.199776,11.481054,0.0
-22.612862,-33.07826,0.0
-29.045795,6.30115,0.0
-8.019008,-44.13864,0.0
9.48768,-18.522934,0.0
-44.473408,-16.226948,0.0
38.098682,-41.654804,0.0
-31.958433,-4.06538,0.0
-4.6130676,-41.05975,0.0
61.36072,31.622667,0.0
-53.192196,-29.557058,0.0
-25.490566,-43.690865,0.0
-57.15578,-10.867398,0.0
-16.973972,33.112015,0.0
-51.71169,-28.23277,0.0
23.149101,22.44895,0.0
11.607499,-23.640574,0.0
8.622084,38.728966,0.0
-0.1757622,-32.615147,0.0
-5.055044,-10.871322,0.0
-27.32384,18.75687,0.0
25.947367,22.05406,0.0
44.628723,50.060684,0.0
-52.570377,-11.611615,0.0
11.225679,-22.630407,0.0
-27.54067,39.89974,0.0
-44.497246,13.798891,0.0
15.156383,6.253036,0.0
-12.193534,12.151469,0.0
-53.353786,9.637346,0.0
35.185043,-36.65219,0.0
16.837357,51.947342,0.0
22.484612,-26.613,0.0
23.140985,22.450357,0.0
42.29189,8.431165,0.0
-41.20013,-2.4373748,0.0
-31.677988,-16.413359,
19.956831,4.1998186,0.0
23.205212,-45.092358,0.0
23.245178,-24.188852,0.0
0.7427875,36.021946,0.0
60.662403,10.724588,0.0
-41.352478,-16.638174,0.0
17.454386,-16.656929,0.0
-24.242298,10.958495,0.0
-46.327305,-40.13767,0.0
12.4467325,1.4857159,0.0
-54.923138,23.521002,0.0
17.663208,-2.496185,0.0
13.708994,-4.928839,0.0
15.187731,30.472,0.0
52.35358,-6.00727,0.0
33.102985,-19.626537,1.0
28.331505,-6.2369113,0.0
-12.000338,6.862539,0.0
12.967484,-25.503477,0.0
6.3552203,-0.7095745,0.0
32.30785,-38.863815,0.0
16.546234,-19.899185,0.0
38.592663,8.386928,0.0
-38.899616,-29.032753,0.0
17.974173,-21.041552,0.0
12.686758,-31.760386,0.0
6.782468,19.999868,0.0
9.323577,38.93461,0.0
-16.929121,-25.136927,0.0
-22.036009,24.264599,0.0
34.820053,-39.185406,0.0
65.61636,18.578436,0.0
-1.2768289,16.742563,0.0
-14.365049,-44.18842,0.0
-46.77452,28.649996,0.0
-8.536165,-4.600466,0.0
-30.009876,-9.263394,0.0
-43.8329,-24.155329,0.0
23.10599,11.957447,0.0
-31.958752,-22.659443,0.0
-37.399334,48.362976,0.0
-33.99559,34.623684,1.0
-49.081497,26.459894,0.0
-9.998604,8.169788,0.0
-10.23711,-6.179631,0.0
42.57608,-21.933903,0.0
-12.502924,-12.77299,0.0
-43.771126,-20.329424,0.0
43.774323,50.10286,0.0
-12.115651,-43.930035,0.0
-9.251631,26.497385,1.0
-50.236988,-27.015701,0.0
-26.268503,43.326492,0.0
-8.557412,51.430008,0.0
-52.027924,-26.741295,0.0
22.601511,-28.949213,0.0
14.161457,59.205288,0.0
-56.306534,21.960756,0.0
-26.0149,-17.264149,0.0
-58.25831,23.615566,0.0
17.553883,17.384111,0.0
-15.962174,46.712543,0.0
29.45428,-12.525956,
-12.386004,35.04597,0.0
8.240018,-44.96054,0.0
0.38659504,-15.429452,0.0
-20.697565,-42.96517,0.0
-20.594584,7.1765895,0.0
-21.482273,11.127366,0.0
16.113527,3.7831593,0.0
-27.947168,-32.082294,0.0
-58.61354,8.185758,0.0
8.427072,43.362522,0.0
-39.481255,42.5735,0.0
-22.002527,-17.42048,0.0
-10.617332,-0.67865014,0.0
-57.35472,-19.864563,0.0
4.4588532,17.79052,0.0
28.473743,-19.375551,0.0
27.507008,49.401936,0.0
-55.066467,-14.057908,0.0
11.49071,-45.649715,0.0
45.734802,1.8948497,0.0
4.896624,-17.37418,0.0
35.055622,-32.731888,0.0
13.088782,-30.329378,0.0
-19.273094,56.787247,0.0
-38.698475,47.596527,0.0
43.257023,31.72971,0.0
-6.5610356,51.897377,0.0
6.757545,-17.201416,0.0
-27.056137,-30.14296,0.0
24.44215,16.318962,0.0
20.884605,-36.038147,0.0
8.123539,31.032291,0.0
-38.065334,-20.8588,0.0
50.779987,-9.259926,0.0
-21.020002,18.379602,0.0
-57.787674,7.5954595,0.0
-33.14271,2.9688,0.0
-9.058142,-46.85591,0.0
-4.413827,-52.4719,0.0
-24.150543,-47.410755,0.0
-25.634272,-9.935439,0.0
-36.64164,6.017759,0.0
22.63902,55.168247,0.0
-54.86142,-23.983778,0.0
33.39496,-14.147372,0.0
11.984799,-51.23024,0.0
32.429638,7.18834,0.0
-39.211193,-9.931501,0.0
-43.42738,-20.255835,0.0
15.887831,-7.9470816,0.0
6.144472,-23.897263,0.0
-3.885537,-49.169308,0.0
-12.689608,-9.583573,0.0
10.528869,-45.472885,0.0
-0.94943345,-0.030897934,0.0
47.851265,-2.3191712,0.0
11.285935,-23.904987,0.0
-2.8834994,-31.71661,0.0
-11.798205,-23.75944,0.0
-16.222363,-41.378216,0.0
-20.181246,9.742076,0.0
27.408205,-0.04286082,0.0
-14.786092,45.99387,0.0
2.8983068,26.111885,0.0
36.357338,36.68737,0.0
10.773641,-42.574585,0.0
-10.671953,3.5189462,0.0
20.083563,19.567493,0.0
-3.8849952,4.77478,0.0
15.700184,11.039095,0.0
-10.113126,-32.53061,
27.115969,-6.4923716,0.0
51.987747,-5.1442003,0.0
-16.815617,12.023679,0.0
-24.869476,2.2605507,
0.15618406,-16.8986,0.0
-21.198013,7.164982,0.0
-13.836126,47.217705,0.0
-1.6185447,-13.423557,0.0
24.978842,33.026455,0.0
0.4621251,42.913734,1.0
-43.195557,-19.418568,0.0
-51.46433,-11.006876,0.0
-6.0541434,-34.70687,
22.65205,-10.90461,0.0
37.074757,-32.09668,0.0
-17.701347,13.265113,0.0
-5.423547,15.783805,0.0
24.294151,-35.632744,0.0
60.054752,-19.786055,
33.34653,29.19398,0.0
25.451357,11.57493,
55.359142,22.21565,0.0
-8.927342,-47.580006,0.0
-14.491746,9.407974,0.0
38.229713,-11.309667,0.0
-21.404303,-4.4372277,1.0
20.425407,-19.447031,0.0
14.71574,-33.4595,0.0
56.952427,35.416306,0.0
-40.53835,20.18307,0.0
-16.696678,6.0006876,0.0
-19.417002,-37.0895,0.0
32.70654,-5.53938,0.0
5.6008983,-7.6298976,0.0
12.077301,-16.202148,0.0
-9.308719,34.79335,0.0
-4.462931,-49.59995,
5.2190385,59.232067,0.0
14.772276,29.8261,0.0
-2.1260092,7.309295,0.0
4.372796,30.037354,0.0
53.982662,43.340836,0.0
-16.602036,-28.536022,0.0
-18.539156,13.419008,0.0
-47.88781,-26.509535,0.0
-5.6155386,52.519115,0.0
