x,y,p
-7.389656,53.169197,
-6.0653086,51.687054,
-4.5621095,56.60524,
38.170467,27.345411,0.0
25.916275,27.673212,
-43.787613,-22.704971,
-15.796312,-44.77731,0.0
53.53395,-7.817121,
-35.456493,9.350823,
46.82597,20.195246,
-37.286785,3.4735131,
26.516218,-0.1711316,
17.058594,10.162006,
-4.6116953,34.451443,
-32.73674,-23.208914,
-39.16203,-41.024673,
8.963449,-12.1688385,
-22.255413,-34.18654,
7.4377556,2.0300295,
-8.742518,54.226078,
-15.686085,-3.195695,
29.21905,-38.49425,
-30.29988,6.8235626,
6.8737483,18.280193,
4.3152127,23.368917,0.0
54.94424,-12.255681,
6.13648,-11.42918,
22.4634,21.485344,
-18.574608,-12.150624,
-10.868522,9.990997,0.0
-12.861972,20.724356,
12.065237,44.246475,
-11.772589,-35.79106,
-31.80316,20.966673,
-12.362093,-33.260303,
-0.65080535,5.320965,
39.22264,-4.6457963,
31.062206,-30.435148,
-30.543928,56.280357,
23.83807,-4.8914433,
-10.293013,19.057274,
28.279205,3.8401098,
13.311816,-20.41068,
6.9125013,-29.071589,
-21.354475,-28.711382,
2.2832854,9.65196,
-3.7733593,10.246418,
14.538589,-35.45966,
-8.611577,10.969936,
16.811836,25.321398,
14.525245,-36.703777,
-20.834944,13.561601,
0.56219095,17.815384,
-10.158516,-38.780106,
-8.523052,12.210995,
-25.760536,4.237444,
22.952488,-18.92042,
-41.51331,-10.026132,0.0
25.227264,27.454887,
-39.855507,10.290023,0.0
-4.5376687,21.607563,
12.631434,-49.25067,
-23.841282,-0.02546505,
7.6371584,12.494606,
-12.972668,-3.8774831,
-3.6552818,0.51603264,
42.03626,-27.30177,
7.754599,-47.07127,
26.428514,-53.81605,0.0
11.660127,16.66634,
18.999372,38.75675,
15.960008,27.490519,
56.938217,18.298271,
-40.69003,1.1802185,
8.770756,-6.3543625,
-11.153538,53.414173,
25.312233,1.0687199,
