f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.0035853242004110037,0.003615424057733716,0.0035582180371501655,0.003077330722539112,0.0033766045084566666,0.0033103279874206705,0.0038050157725272654,0.00352448363015182,0.0031109563475973678,0.0033476336006789016
1,0.0032250771495449864,0.0033476858349545703,0.0032257761867796443,0.003376932261552898,0.0038763941013476794,0.0034998768044837503,0.0035113885759411817,0.003719588662366943,0.003857729190017609,0.003547202403682301
2,0.0005796729941746333,0.0005718488978438853,0.0006521976175715254,0.0007123058675091438,0.0005766421443680325,0.0005342120232310329,0.0004752833308354432,0.0006496052389519688,0.0005905881161084448,0.0006201725238558215
3,0.0014605883932803437,0.0013772992073023886,0.001390826801228057,0.0013143219876258637,0.001533125949499459,0.0014966595774305884,0.001333470543682136,0.0016427170191026786,0.0014370584926930695,0.0013816083799204361
4,0.001707422163109102,0.0014183007208707155,0.0016551874044294433,0.001780330668566181,0.0013675820077263948,0.0016916589515891252,0.0017547718342437607,0.0013932115609946345,0.0014306744216633844,0.001281814198808045
5,0.0008045424138161495,0.000608005219051329,0.0007098083631764553,0.0006528549415860112,0.0006859185957158854,0.004105805120377254,0.0008016708929721291,0.0006246337770992876,0.0007302339264652656,0.0007655110402113823
6,0.0013288044791446758,0.0016982774749388636,0.011651558251458905,0.0014125335650058387,0.000935276988917628,0.001243343900662647,0.0013920336002543033,0.0021014223281896048,0.0013450634394388508,0.001719127533160035
7,0.0007548574899289939,0.0006846499894282651,0.0009025835794633987,0.0008100144173780474,0.0009135036698614242,0.0009604543079164522,0.0011273957055254618,0.001244458222354599,0.0011441869368800403,0.0008751913552970452
8,0.003590768729617353,0.003435121056655196,0.0033524837733498363,0.0034728739988613014,0.0032332097290376205,0.003952853756192897,0.0033592055710540596,0.003225518384598012,0.0033895099958514974,0.003585607507305096
9,0.003426486741159948,0.0034282890952883087,0.0039608536155667975,0.003857258675049438,0.0034698953731972654,0.003692776105672373,0.003449951571556354,0.0037831011440895303,0.0038433057088946105,0.0035156082989594396
10,0.0035027975865316715,0.003242873440437785,0.0031786837235485235,0.003418355357018695,0.003937228599326619,0.003414259382241676,0.0032254209134422265,0.0034750698512367264,0.0033109464644303643,0.003300719396534765
11,0.0034290325450167954,0.00330082654535927,0.003188202966316358,0.002975570918799324,0.002776905237324216,0.003300481061204353,0.003257484280496674,0.003423389002009808,0.002941999981377285,0.003584322639655576
12,0.003113129597712845,0.003187666764145522,0.003422115389408133,0.002969547394867953,0.003421936573972955,0.0033244014428957793,0.002919924412169559,0.00305675774724242,0.003194939451026318,0.0028108626566911554
13,0.0005176104638641714,0.0008286025250916264,0.0017827641803099322,0.0007182263161558185,0.004268157944696817,0.0007516173950732542,0.0012674837530671627,0.0007382480873756416,0.0007803873180726658,0.0024355026482214747
14,0.0006838227949608286,0.0007006674564113741,0.0008151882797883595,0.000887007611193027,0.0005874493946984896,0.0007271931226675691,0.0035311565144486093,0.0007080804429020457,0.0007942122968532063,0.0006712969790951799
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,4.37445319335083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,3.499562554680665e-06,0.0,0.0,0.0,5.185327443825613e-06,1.5623047119110113e-05,0.0,0.0,1.2617677104310293e-05,1.3678676449668095e-05
20,0.0,0.0,1.585225044361626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0010140533634086422,0.000979323613956084,0.0009394406657603457,0.0009327021588636317,0.0013402515274308,0.0009285035710771203,0.0009696712152690182,0.0011758901707144274,0.0008154706852333537,0.001066919853507681
22,0.0023936244209987355,0.0022752623358197237,0.002251200931573768,0.0022259401439730657,0.0018043733141777964,0.00217821145088473,0.001778290894582164,0.001961130213117937,0.0022838726109530843,0.0019122060925716607
23,0.000685510836543656,0.0008139726027612548,0.0006991105403275728,0.0007307673059025688,0.0007033039967279843,0.001966432719726761,0.000681509917535414,0.0008777086806137219,0.0013290286083732417,0.0007609535978127869
24,0.001943182205309358,0.0015025126012823198,0.0021000603457707926,0.001908999656079839,0.0019920510778291154,0.0016916297421685634,0.0024397289569364215,0.0022291409004456283,0.0016157315245717233,0.001960360734832473
25,0.0005002376442991147,0.0007050488149426416,0.0005967435311891496,0.0006352382585879114,0.0005646467397527695,0.0008154370198677674,0.0004542087618671862,0.000588239810454189,0.0005636089979906131,0.00048259608755848467
26,2.26391692079065e-05,1.7240667883021784e-05,4.764744152491462e-05,5.335151876697899e-05,3.155773824209541e-05,4.7193620028265696e-05,4.2684009457020575e-05,3.373429221197799e-05,3.883955538121267e-05,0.0
