f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.005471967703952703,0.003863125648117558,0.004678462900919222,0.003641992654666037,0.005300916081165271,0.005795746057566612,0.005833168865715895,0.004927248782477691,0.005077354944904394,0.004030748983761347
1,0.006420344788092762,0.0035768929397656927,0.006126830149036578,0.00479389905287993,0.0039025041950950384,0.005060949282935842,0.0042629328519994255,0.004227008470916403,0.003802580420708424,0.005046579397784551
2,0.0007158026216279184,0.0004082915241960396,0.0002993149569813021,0.00032497513739443396,0.0002361228907917107,5.239296222902757e-05,0.00043876086092941875,0.00022058390910849966,0.0003819267287444501,0.00034230655548075396
3,0.001109218431543229,0.0011270007631104784,0.001376224667347024,0.0009092269583890888,0.0015499170218896646,0.0005737823353345906,0.0008950352000957189,0.0008874211141652536,0.0008307076211287078,0.0010929639445934434
4,0.0008267492421293902,0.0008745109939588954,0.00122329487649674,0.00035637837812441716,0.0008316747593114691,0.0007750974745826017,0.0010744514307299928,0.0009221692228181495,0.00133735767073219,0.0005420205615670309
5,0.0020119629914109954,0.0019515987618772296,0.002181626450014428,0.0013468598859656372,0.0019569925248513324,0.002513843921808685,0.001547386150286737,0.004278787964369165,0.0012048200255142187,0.0016282626434603975
6,0.00234031824078027,0.002913874990348153,0.0029422993489123268,0.007832882115911027,0.0027383402762506002,0.002670225473319781,0.0025226107241249586,0.0031935649202198243,0.0033901353328696614,0.00601412403298919
7,0.0015313341801172571,0.0025730776428655915,0.0022138263909810174,0.0023880033293063293,0.00210724092660871,0.004049102337105787,0.0019416557500584817,0.0016888838306540557,0.011647114150836173,0.004650654279296434
8,0.0026613387811792477,0.005014631937418647,0.004384334584625367,0.004677656013448282,0.004854356917824544,0.004542626334108039,0.004209903587000328,0.005016344400842015,0.004359283329189899,0.004411388737260101
9,0.005045999744908428,0.004703752839917643,0.004502031713761302,0.005105036174893068,0.0048574127391969235,0.005907562359594636,0.004528638389095972,0.0028490139881900416,0.006100245234791425,0.0038821186432466586
