f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.0031785385111522415,0.003314842540846446,0.003596484014837008,0.00285407422541335,0.0030225231114398964,0.003488014020325895,0.0034801540840321736,0.0034244083035355304,0.003398526205559376,0.003797143886448505
1,0.0034762342122472804,0.0031502073743222988,0.003813106036073141,0.002936484877346276,0.00373391625942254,0.003245912404387776,0.0033984234171559346,0.0037928445741297716,0.0036363611812586807,0.003861448517942563
2,0.0005184073873817305,0.0006198747994085752,0.0004249645754977067,0.0003986383138596504,0.000477133299313547,0.0005422981652553975,0.0006023234231269704,0.0004500299697468363,0.00045650119242639,0.000578854147018131
3,0.0014437245510650482,0.0013599635288237097,0.0010743306688265606,0.0013201498795281387,0.0009893640481546703,0.0013904046930782558,0.0013837393877935151,0.0016390971222949523,0.001115632790541169,0.0015052089710503296
4,0.0014650755998536786,0.001289621816031807,0.001541552776876877,0.0012648541125020504,0.0014703431568607141,0.0014346739002688077,0.0012960184863606318,0.0012811910044015179,0.001471974769305193,0.0015870610047292084
5,0.0008380301777228975,0.0007857010853795516,0.0007999307420544563,0.0008365912192264503,0.0010030762726883535,0.000632768863375407,0.000834173068313011,0.0008051649382403893,0.0007084452990316862,0.0007205738341262932
6,0.008886512932073853,0.001768275185487005,0.00775288547198313,0.0012151975071878437,0.0014352181926276194,0.0013150239304786134,0.001198438026868398,0.0010384496446046645,0.0014441681903086302,0.0011668570458836054
7,0.0009096744292354091,0.0008937831283795464,0.0007974120890831413,0.0008319704919513965,0.0008878239660591213,0.0009438979955860617,0.00109282442998065,0.001307504825037847,0.0006543611510335062,0.0009330530217192478
8,0.003245485055008583,0.003962344745824844,0.0039230532241683195,0.002927644975758338,0.003096519775720202,0.003286522234670347,0.0031789360735316454,0.0034082298541093306,0.0034048877027271795,0.0035451449802344237
9,0.0033822728052671286,0.0035262369311119535,0.0032195563855154465,0.0036723938052827254,0.003303489415492504,0.0031862058705274857,0.003488872775490219,0.003244494209694399,0.003258451193176145,0.0035804220387039504
10,0.00344187506603206,0.003812112519998192,0.003376936799407986,0.0034502038889359147,0.0036810355432239745,0.003314852191209724,0.0030217374365138373,0.00332245709780968,0.003349517335351192,0.0033681605463923513
11,0.003112974100917006,0.003164933408571915,0.003388366892667083,0.003159539672419038,0.0031349648576069235,0.00351072915656684,0.0028391847486070607,0.003239045549554272,0.0031313185810230696,0.003315353126907175
12,0.0032460665172382294,0.0029655352215601297,0.003174265947667112,0.0035195394572790236,0.0030278971140598825,0.0030451159461561206,0.0030471809721344485,0.003042477736361215,0.002948958303106702,0.0030545615052260536
13,0.0009846934988982463,0.0007439364870439851,0.00051471112884792,0.0006838936278704677,0.0005831152713634566,0.0006436210722362964,0.0008196215762853674,0.0008006605821938189,0.000910443529647126,0.0005923621124863667
14,0.0005953534272039212,0.004530847834507511,0.0006762963735731206,0.0007856178348042808,0.0005647534318520313,0.0008402456952132313,0.0009428362382287878,0.0007905628860426402,0.0015920664805006497,0.0009300450116596886
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.4543636590880681e-05,4.3071539134531576e-06,0.0,2.487021196655989e-05,0.0,0.0,0.0,0.0,0.0,0.0
19,1.4364758459246651e-05,0.0,0.0,2.3571516602189075e-05,3.499562554680664e-06,0.0,3.3035864448209674e-05,7.047600439669382e-05,1.7190362411492526e-05,3.48881187431015e-05
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142144344742447e-06,0.0
21,0.0008123773693280278,0.0010810467733770393,0.0009654836371982306,0.0008815287588060517,0.0006370408585854365,0.0008924656735544445,0.0007565003007925293,0.0008502198295875658,0.0009124559530843431,0.0008583830067650214
22,0.0019762457749601518,0.002136403626403283,0.0017097208677757537,0.0022820170363489502,0.0016278097933881456,0.0021200889403112746,0.0022409578627271857,0.0017655246524661689,0.0019034897210962124,0.0020734157886709206
23,0.0007026968750629889,0.0007049787364729008,0.002721012560472211,0.0008942450458065935,0.0008629676966161081,0.0010156662979799703,0.0007162324887312864,0.003932825277607658,0.0016846084334231782,0.0007274430852227725
24,0.0018081258473232043,0.0019507496271595007,0.0014432242218059303,0.001649467438771594,0.0014941280624370182,0.001860967512201102,0.001518924855270095,0.0016915180609042668,0.0017959851263935809,0.0017230959435046201
25,0.000607352944584795,0.0005617687972234392,0.0006142922974994351,0.0006626246883996871,0.00043332482882354177,0.0006123299817631279,0.00044383138338304954,0.0005318529547392056,0.000565000015509596,0.0005988954764257584
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0012381728249814372,0.0011484913471003278,0.0008343871167643757,0.0009039444645201582,0.0008535312249953502,0.0008614312212591386,0.0008110208855669286,0.0011137401453554935,0.0009063470829489813,0.0010509765832044985
28,0.0021583994858929614,0.0021363399749257167,0.0021722991030106585,0.001793801505497072,0.0016548947358837347,0.0019618382306642863,0.0018156673924122069,0.0018991660263376839,0.002362483123643936,0.002030617661491003
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0005065866944905965,0.000917831510070961,0.0008587060515724141,0.0007090896115734077,0.0007654453648863541,0.0007349428082316189,0.0006537017507906667,0.0008005141503880004,0.0006432107112953455,0.0006608479483553858
31,0.001583923521987017,0.0016500840967073043,0.0015667640675232908,0.001844093824361237,0.0012459426225473376,0.0015102940724183874,0.0017861972835280567,0.001573706458373424,0.0015011723407937685,0.0015969954053716268
32,0.00018840094090075515,0.0001601029091579897,0.00024301203811845855,0.00019474224582382524,0.00019818605059852205,0.0001799560500452558,0.00017017608316473605,0.0001313922871554487,0.00017520188555932608,0.00013976565956846799
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,7.690948186909089e-05,0.00013095822443365013,0.0001504354894429054,0.00015052538192103358,3.538311519468325e-05,6.608457171780027e-05,8.346569217324818e-05,0.00010186579542195855,5.2975160580217594e-05,2.9390940377932396e-05
35,6.588863777953885e-05,0.00014129599322741776,7.660662468169228e-05,4.999375078115218e-07,8.43990941300899e-05,6.051427728218238e-05,7.543599976216447e-05,9.626667640580225e-05,9.190445425523422e-05,7.912121893118567e-05
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.1249888552204836e-05,5.183453535093297e-05,0.0,1.1451881767790936e-05,2.13817160925576e-05,0.0,1.1836755699655101e-05,1.847963959235445e-05,2.093233387425489e-05,0.0
38,1.3123359580052494e-05,0.0,0.0,0.0,0.0,1.9685039370078743e-05,7.469422053468593e-06,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,4.366789245941132e-05,4.67090286730712e-05,3.873884394974609e-05,0.0,0.0,0.0,0.0,4.237260467779466e-05,6.699764795681174e-05
41,0.0,9.363121716682285e-05,3.191367933587232e-05,6.933430844990284e-05,0.00012532443558302826,6.606346160463706e-05,1.8342258499738896e-05,0.00011107341854763959,5.212739482276058e-05,6.368903087926154e-05
42,0.00040302663282400144,0.000758669943738984,0.0007621529348997389,0.0008032066024063476,0.0006283055480808153,0.0005628128472302215,0.0006750799063060099,0.0007206099932766837,0.0007817770045045363,0.0006850511912646527
43,0.0004052489617535042,0.000417042976346765,0.00044043748871944795,0.0004753619303876883,0.0004800515365497601,0.00048733357200199943,0.0003573060015844026,0.0006158699921636607,0.00039571847726941744,0.00025264922175841315
44,0.0015422864098451794,0.0015487691479851135,0.0012842432545347253,0.0014218006692868896,0.0016307077376118456,0.0016060729407638284,0.001336342181110292,0.0011559316206348855,0.0016411888248031529,0.0018758868381214446
45,7.798268682291426e-05,8.514345570258655e-05,0.00013611415731905826,0.00011851515926098911,0.00012436426904135537,9.915494855955915e-05,0.000176705481600574,0.00011142893343279955,0.0001878944958559957,0.00016534113262882028
46,0.0001562129131894939,0.0001143383100649466,5.048769945423492e-05,0.00010038166545084064,0.00020147102462015034,8.87697680696123e-05,5.638351252244195e-05,5.3910133705906126e-05,0.00010056678596071533,4.2661796899163076e-05
47,1.3929179905143412e-05,4.714705599492658e-05,2.9372867616970045e-05,2.5473139157860424e-05,0.0,1.2619332967447343e-05,1.5039786693329903e-05,0.0,1.0997578621785109e-05,1.509205647355767e-05
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,9.568424200139496e-06,0.0,0.0,0.0,0.0,0.0,0.0
50,4.37445319335083e-06,1.3741488835634663e-05,3.5493112380560275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.003764022336897991,0.003642998679695476,0.0038373665803442315,0.0034585846242899997,0.003277896428909968,0.0037681023512219887,0.0033831700689849428,0.003519474321305894,0.0036949528237376823,0.0038384429506559195
52,0.003920632605988862,0.0030869734757706744,0.0034785969486376142,0.0038152993995447513,0.0035072458739711827,0.003781562086745584,0.0032057381577174507,0.0034359928093163064,0.0035121195182381223,0.003562786060531329
53,0.0033749501322872335,0.003179802364872067,0.003708312098417364,0.003276964629214095,0.003131437640794794,0.003365021254634737,0.003960942368067064,0.002976892940677314,0.003892680197108603,0.003565618534434015
54,0.003537898863982069,0.0035353971445930923,0.003275417991548228,0.00363327238455811,0.0030215435768283783,0.002916816522105379,0.002938566558631772,0.0037450800748726684,0.0031312607656025773,0.0038957828893086883
55,0.0031090719260217187,0.0037081869121874437,0.003186936038427258,0.0029526407510011387,0.0035574768706253153,0.0033203161973436495,0.0034079459767886915,0.003322665503190924,0.0031613143097064074,0.0035489744122087414
56,0.0032225191847415576,0.003423659659083508,0.004150138387205676,0.0034102129672739087,0.003284720730661523,0.0028270232943970637,0.0031842512466534827,0.0037504936989925172,0.0030645571741846366,0.0030866980701147136
57,0.0036172827557426276,0.0033091984162796836,0.0030460954452135557,0.0034083640652565763,0.003385666539811159,0.003378748520836778,0.0035338657546009297,0.0033122282850850523,0.002951225749706428,0.00348643348011066
58,0.0034355296271280124,0.0036890428984864914,0.0031740526230756828,0.0032879557401617383,0.0037239969572024716,0.0032095668817422006,0.0028357238700696496,0.0036869319876662553,0.0032727950918157596,0.0037360949082565543
