f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.003659190062773502,0.004336815081907345,0.004632135343938108,0.005452973261494529,0.003930196154181229,0.004567666686111578,0.004531950805863008,0.0051881781911197545,0.005634655811855197,0.004561054061892655
1,0.004027423534158437,0.004989974402339842,0.005473082950906881,0.004412079335146571,0.004044667493945274,0.005240277993568659,0.004919818873353158,0.004870516303056018,0.0042680676614487555,0.003480736606028488
2,0.0005155386056632039,0.00039973118276065076,0.00010926302067331439,0.000903764416211742,0.0002920408754746546,0.00034182280154590434,0.0005649488365096804,0.0009198017649038063,0.0009525348614701811,0.001135934401532457
3,0.0018176935731883642,0.0011638575714836316,0.0012817854764955474,0.001284261323462166,0.0006678158587475481,0.0013513567455351214,0.0018242511509798567,0.000691375899666096,0.0023374092617068046,0.0007550960631591429
4,0.000686537984301127,0.0008911346005133115,0.0012337648970109979,0.0005568749936444376,0.0012811029922681178,0.000856543291550106,0.0011664054024803179,0.0008152181534449774,0.0018017233138227565,0.0016059440677385444
5,0.002411125147543245,0.0014082456229341706,0.0026176121639754353,0.0017747796799340962,0.001977270093147552,0.002410907351741463,0.0016697145006925342,0.0021383610809559217,0.0027493294840318628,0.0024850777610334763
6,0.003086837620906484,0.012716253684088324,0.0025004711322865634,0.005902720812450848,0.0019552926651250865,0.0028683611181436522,0.004413687127646326,0.002088972615692579,0.0030885069124480186,0.0027251196468559796
7,0.0015771149665700635,0.001237625853180139,0.0010984222340926055,0.0015605212092619954,0.001292114577534944,0.0016332978934905731,0.001823853931174744,0.0031375205363980375,0.0036249703289846467,0.0017909728223138605
8,0.003399321381147852,0.004390402536795272,0.005517756542916108,0.0067942242274970045,0.005366801709208263,0.00554112707229122,0.004887145399399467,0.0032852102004193606,0.006099059354573816,0.006775518313451025
9,0.003996417693028451,0.004496467718838899,0.0037507412629210215,0.0047054822159078745,0.0035909038318985217,0.0045717362828864095,0.005771568015536731,0.006090700778351009,0.0032587949000585778,0.006176506948129696
10,0.004003134528237833,0.004330612978945429,0.004483775493570664,0.004918533503720304,0.0046086732082383465,0.0059333849624769106,0.004015430300978945,0.005423702398174628,0.005217193198601542,0.0053412894366346875
11,0.004368601561773935,0.004607491153800718,0.004151242432303938,0.004150473016180444,0.004258952199859847,0.004405793771839932,0.005112455334993316,0.0038488279365413575,0.005495346424652938,0.00462040473007136
12,0.004114774844882796,0.004515017132572954,0.003102911354065167,0.005515941396192871,0.004231269901264893,0.0034833423049769156,0.005155268066090865,0.0034646995695797925,0.0043064732890454125,0.004139914027289846
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0012735213535005573,0.001640703812568881,0.0019252924973842164,0.0007717520344214773,0.0008964096885912961,0.0008964481771266318,0.0014171780007701013,0.0011261356044218306,0.0015774435579291389,0.001377724588885152
16,0.0017791930548218444,0.0015311704694550526,0.0006225043158653509,0.0018855844773947028,0.0010001449108649365,0.0006285410319832204,0.0013933789777847907,0.0010668472616419805,0.0008997514276857033,0.0008315251956021678
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0006786432214524678,0.001020651223043304,0.0013982015055203187,0.0006778719798853881,0.001013868826160514,0.0028141812272398812,0.0009657911809281691,0.0010803988649447224,0.0013901987012622152,0.0019907606778014368
19,0.001287693771499368,0.0017247683795393036,0.0011726822626041702,0.001209863335863849,0.0015175105599639952,0.0012048289634926281,0.0012862778528560021,0.0013453146254314712,0.0014922795245996927,0.0008773876267019328
20,4.465654099417655e-05,0.00012143290831815418,0.0004869961568841742,4.7101249287041945e-05,0.00043380801630580734,0.00019281337276107202,0.0003762338800017748,0.00033877021581939617,0.00038494379393149596,0.0002601690563877962
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.00013428657884259027,0.00010959319975713414,0.0,0.00010165246070883849,0.0001166708334821481,0.000282871539780446,0.00027544491244725487,8.851555796414144e-05,0.00016785819708129028,0.00020244144057776506
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.00015781282897965577,0.0,0.0,3.0358227079538553e-05
25,0.0,0.0001506750241080038,0.00038093257663954314,0.00015894961579338414,0.00029085900268896957,0.000438152532580984,0.0,0.0,6.663039449924697e-05,0.0003590821696583136
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.00016444039668083403,0.00028260331804815604,0.0002628245401619268,0.00036344782005208367,0.0003051338291750948,0.0002492134459347574,0.00033292059853027656,7.359570201100239e-05,0.0005492271278248992,0.00033106793282329874
43,0.0005315825965793637,0.0007231810720139862,0.0005783575603371704,0.000502199260262584,0.0010892076571425101,0.00036642988112529684,0.0004728851557441004,0.0005564229304190688,0.0004770162165394164,0.0003689721459042311
44,0.0019291157614220605,0.0017274461000688333,0.0015560600620377531,0.0015517197524729013,0.0010464635380275245,0.0010080135174432973,0.0015378879362444235,0.0011590708443726533,0.0015489486190146241,0.0010256809388766506
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,7.837886141369165e-05,6.652411499168459e-05,5.588673621460503e-05,0.0,0.00013383021467458864,0.0,0.00012713615593500576,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.004291728746346761,0.0041189695580101365,0.005894444130167312,0.005041146829032181,0.005003341497419553,0.004835895143746881,0.005263846437765578,0.004386893164882894,0.003983464126625289,0.005476769046066646
52,0.004189842021086531,0.005078070763228775,0.004466000391817975,0.0048309086041837855,0.003923268609831344,0.005358537551935393,0.0052041237695006895,0.005012672274282303,0.004939763159685454,0.0053399286478301045
53,0.004679853755312081,0.0044522881729523855,0.00412106044230282,0.004678577244491652,0.005348282968739777,0.002620880994901622,0.003935464338437512,0.003960758677494445,0.0049873725144038384,0.004973096315155592
54,0.004469682495986335,0.0058216027280235646,0.004674396724885793,0.0035420967782134162,0.005833029942476614,0.004870141851233299,0.004198415676951674,0.00365679062256022,0.00552222526771187,0.004416051179376307
55,0.005413469366354374,0.0048554508886353084,0.004359371714398136,0.004966519802155976,0.0051473065478264265,0.004875150384440641,0.0035226381295801667,0.004097771026261106,0.004331641205649369,0.004949552974679422
56,0.004534716460394642,0.005189981684205238,0.004316767306264064,0.004526103156659419,0.003390496461942596,0.004750339329014014,0.004469267041791155,0.004560623471071367,0.00477263726876449,0.005580352105843135
57,0.004325430213261995,0.003650334961982435,0.004388041466691757,0.004730720628313407,0.003640778194788278,0.0028834958180162656,0.0038576836684575356,0.004541662106143589,0.003811049390570114,0.0039828897887158755
58,0.0034839106148680924,0.004085198732631036,0.005399373048720892,0.005074479055013823,0.004174428053695164,0.0040742880372896095,0.003249470210650826,0.004382565946693093,0.0037118699307114754,0.004991043108439506
59,0.00594900963516976,0.005309586434846766,0.006221788926401494,0.004553336509370925,0.004750944077169279,0.004602322088547651,0.005678508299771371,0.004509883031822015,0.005312055044184574,0.003420931799075655
60,0.004221737151748462,0.003261935146883928,0.0045157316600478985,0.004863395929061926,0.005696299895378984,0.005126718202745689,0.0050100718657271216,0.0038435427987243676,0.004167764117097892,0.004511620963850638
61,0.0033356483219102394,0.004527035651176887,0.004828974825954388,0.0034385903882709823,0.003932480879300697,0.0039996779619674095,0.004494822958417194,0.004521792185501646,0.0029741250240682272,0.005527552585404506
62,0.004144611949645734,0.003343115619093008,0.003390272971663045,0.0032429873380844048,0.003166324868040346,0.0037420111707487337,0.004150034221108287,0.004052461719380977,0.004114802101512738,0.004710799662914716
63,0.0029642453857627446,0.004304370944627941,0.003848204352674609,0.0028452509307608383,0.0034008913218770724,0.003794284979104052,0.0032560253422983924,0.0031497438823196986,0.0034400262428581074,0.0029129785578821117
64,0.00463225132898243,0.004384116017113062,0.00356571446560647,0.0034291753845138787,0.002936728764639219,0.004652684271232524,0.0034735118237966935,0.0047519544417326766,0.00304519124367771,0.0036291991747905406
65,0.0036815837174891813,0.004517016725157167,0.004848253640973648,0.00553561452709212,0.0032699446826990205,0.005133839038143998,0.002664136777415787,0.003710287903591093,0.0032516260330775785,0.00418012354173984
66,0.004286456572762774,0.004863581919902546,0.004947968431907325,0.00437153009299277,0.0033497829093427295,0.005371626246331298,0.005255478305519374,0.005363550609371626,0.00470618230904095,0.003744538658494335
67,0.0030828224815810353,0.003711768760239187,0.0045649678033264866,0.0031183864582890177,0.004520927072061772,0.005974506098275675,0.00422295647248273,0.0035501223760451583,0.003905214031931503,0.003781620850255042
68,0.0028348528847012625,0.0028899767229971923,0.00435060011407754,0.003056566394323641,0.004351609345613041,0.004021769984220822,0.0028981076434473384,0.004884325463215626,0.0037241613456697395,0.0031771439543848293
69,0.0031352793450909805,0.0039628229044904595,0.00406297955212878,0.00478273901041971,0.004052100065852861,0.003220577144609328,0.0025121933631545804,0.0030116836847405466,0.003486220491358058,0.004890153873464314
70,0.005126423075229628,0.005181529805000174,0.0036434628996901046,0.0031327572522903287,0.003268381343685966,0.0033643998746713455,0.0036071626627387347,0.004943153833309314,0.003630251463598777,0.0022373091160513142
71,0.004027716262557665,0.002400085416021101,0.0035363473339943647,0.0034798715180087377,0.003527624933689761,0.003791340816835299,0.003670781951470902,0.0033776226446596324,0.0029078615972435054,0.004889002998569503
72,0.0008919141979251272,0.0005042350042376453,0.0005641278156609078,0.0002528551130944835,0.0004677562227909521,0.00046575343077957245,9.074107434763154e-05,0.0002723759603535496,0.0004573091376370063,0.0007699062178485525
73,0.00010200493482670108,0.0,0.0,0.0003825710659903733,0.00012477038782795545,0.00021459782638477294,0.00029349372538812547,0.000168007315335796,0.0006024894871064561,9.643201542912253e-05
