f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.004474891630609281,0.0033049996523372037,0.00391744007517808,0.0037081464836915892,0.005254317621524331,0.004830741142563535,0.004047581233421042,0.004497698809167191,0.0037202044612801,0.0046248085579263755
1,0.004473678790553601,0.004065114314353515,0.004022086361775699,0.005339137812159108,0.0040794320117697085,0.004710810465806901,0.004822649483867727,0.005253651560905063,0.004324393152762432,0.004882133087302945
2,0.0005122196751021743,0.0013144562762143711,0.00043011397103938625,0.0010149563859071595,0.00020980496891672353,0.00046167716475041114,0.0007509104562580461,0.0005517152912878169,0.0002335110040355793,0.0007710007590776868
3,0.0010345524730681472,0.0005000556077518387,0.0009853042635134476,0.001792233461085899,0.0009050494694063871,0.0008034329175892113,0.0005288079880513943,0.0012478268628014284,0.0009245949341823168,0.0005902919471183556
4,0.001335080851215003,0.0012214278872124033,0.0021434650754835545,0.0014625731014693039,0.0009130546452195906,0.001178010342839685,0.0010116883262901082,0.0007714609627024943,0.0019919005532061,0.0015077063499752106
5,0.0021534764829287366,0.0023405576005424028,0.0016194411691033486,0.0014127730713319095,0.0018091158856688061,0.0020957338941230102,0.0024224835322710528,0.0028571505630987483,0.0022750602585420196,0.0018072630126072197
6,0.0027684681091269003,0.00322998978351184,0.0032592903136746585,0.0031270787924975217,0.002437207939180313,0.0021982872780801008,0.003148115299930071,0.0034096649638483837,0.0024659254341901663,0.0027332064931202323
7,0.0016745836712633029,0.0015365683221669891,0.0023021128695516428,0.0021556092282809937,0.001930739366391155,0.001708435953833333,0.0032310594533301097,0.0018676114492711144,0.006404939242132232,0.0029270464030359935
8,0.004391541849429242,0.004659844958479566,0.0045533264363466445,0.004608586494579332,0.0055485723833170976,0.005165927695759848,0.004927946266904309,0.003350988240402415,0.004821224532885351,0.00477281615572434
9,0.004665339616103541,0.004909220419015831,0.004291716411096597,0.005408013835882039,0.0044727304992364094,0.002993760026073997,0.004861040298207919,0.004571598860821112,0.0056140992484015936,0.005010799883054169
10,0.004141247823813689,0.004637367406306996,0.00414044760278927,0.004150297105886735,0.004315806218828609,0.0030944756425840643,0.006170452879848926,0.004516897891850121,0.004218150084095153,0.006347278458575979
11,0.005206523059733154,0.004951532809847599,0.005890230315545404,0.004870134866126462,0.004681359802381982,0.004792705163134065,0.003906883975837256,0.004188459454768529,0.004004700141737516,0.006268414197339355
12,0.003938007890177465,0.003873354543014969,0.004053032888106694,0.004226098936892716,0.003088813201346729,0.0045505474197224645,0.003683450782857388,0.00503699401677165,0.004125615383514746,0.004253897559286698
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0014857954171057957,0.0010896115964714461,0.0011115366267936324,0.0009482900283279506,0.0013506503687917128,0.0008600223769712325,0.0014927204720020266,0.0012458284590725118,0.0013868040279837784,0.0007896340722666732
16,0.0015050948934266007,0.0013307007610280672,0.0015655923232119917,0.00105352857644232,0.0009507570421806516,0.0016717545255795115,0.0013735743326261137,0.0010748692638614826,0.001676551398284007,0.0019691886156440056
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0012076144844221086,0.0007157136455686106,0.00142320250410098,0.0012757828212319115,0.0011899856221333327,0.0027245893964213935,0.0018286217533814426,0.0009751556169504818,0.0012050943962216877,0.0013819227004222198
19,0.0033964608701105917,0.0008052301259197136,0.0020282076581125174,0.0022035319676956253,0.0013143734608170067,0.0009081753457292717,0.0014260733957308202,0.0036230633041596195,0.0028454678477143904,0.0007822034224506551
20,0.0003355032469465128,0.0005305191983863366,0.00013393335476267015,0.0,0.00020071957726563392,6.365885185956748e-05,0.00016080432331323292,0.0003646278438435211,3.939802282724956e-05,0.00026499136471035356
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.00016393442622950825,0.0,0.0,8.113926146713029e-05,0.0,0.0,0.0,0.0
25,0.00028597570802349134,0.00011164105339937075,0.0,9.618610500726542e-05,0.0003549710367146475,0.00010495272790354744,0.00024956855496078586,0.000677010472134571,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0004659916558902856,0.00016132626704821752,0.0003262609270274064,0.0008980229361538765,0.0001795343404267208,0.000487439217760209,0.000545431292243966,0.00038947788224548023,0.0004749325568672992,3.651667347252708e-05
43,0.0002789750934623062,0.0006847501105571617,0.000810179524531843,0.00013238568044096825,0.00039959031216496934,0.00028612378386947394,0.00018803852257442673,0.00018218550322375405,0.0008434657941351535,0.0007320460957144943
44,0.0007291435304371663,0.0012336522497284571,0.0014460011512477677,0.001122335738913181,0.0013946146384382272,0.0013262965787340908,0.0015540874638507135,0.0018906447447547803,0.0020701190720850823,0.0019412056936987001
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.00022087347744735743,0.0,0.0,0.000107793704847637,0.0,0.00013760963439381004,0.0,0.00016191054442420556
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.004195273681219139,0.005493238926851863,0.00315638249922243,0.003981986236308762,0.0043789076925662695,0.0032774595586285704,0.005217123225875057,0.003440677553462687,0.004295204957552043,0.0055934821701143925
52,0.0046044583993557426,0.004845821972618223,0.005231483536974908,0.005841616442639972,0.0054045592519972275,0.004418868668586875,0.005157763759759504,0.005303825651126135,0.004943428435510025,0.00530855628509566
53,0.004192420304681366,0.006068080121135245,0.0051852275389439794,0.0044492429905954155,0.003970105363950887,0.003550779138920904,0.004567665553952554,0.0042220397953108306,0.005643623348413838,0.003524907889956369
54,0.005668134371875261,0.0049207457625934,0.003814518347427502,0.003971327585655297,0.005686323282856248,0.005783676561262451,0.004197547871357803,0.005640636505461659,0.004576660553489969,0.004587847257729759
55,0.005167341262694067,0.004509551146312671,0.004676755265025681,0.004348146860609857,0.0048465965677224575,0.0033527617370530303,0.003395719859643923,0.0038843975407520117,0.0038541767976058433,0.004511580599157527
56,0.004022598103926378,0.0035993831269909545,0.003997825477122573,0.0036927893255492756,0.005706319107650101,0.0043378951302390925,0.004568471983774701,0.0047160175004166815,0.003363655241106369,0.004104987485116493
