f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.003222361045131053,0.0036388206306669905,0.0033805348360383463,0.0034828663945416873,0.003590008942334362,0.003570219517601831,0.0034462788925163266,0.0035103874222949622,0.003122524842485894,0.0034287439780813765
1,0.003412466200559308,0.0033702156377967544,0.00356523689719783,0.003327686698759447,0.00351957748212417,0.0034557397314051537,0.0034302494342879687,0.0035288165752935885,0.0033171340288971314,0.003633433947476672
2,0.0006685897012429917,0.0006276676870093483,0.0006167168856632178,0.0006135910672370972,0.0006321109315900032,0.000722748229221822,0.0006060829923153574,0.0004198862565694682,0.0004911743042352945,0.0005537640644844015
3,0.0012412803378331187,0.0011344926503282986,0.001202868173179368,0.0014114241150109893,0.0012717489092063813,0.0013631411008904692,0.0015268515886068773,0.0009657319942752848,0.0011754204639922306,0.0015125710502445692
4,0.0012057492768976835,0.0014893192323310262,0.0014979755412533173,0.0012412594132157736,0.0015021251289591016,0.0013257087710555,0.001258235926398884,0.001517987877130296,0.0014834120255318949,0.0012826149331681606
5,0.0050815240949188415,0.0007061079582242355,0.0005005507566902248,0.0006931293088694457,0.0006607241835014931,0.0006639685747512621,0.0007272962461692693,0.0008934780264503357,0.0008289115322923336,0.0004755188110139255
6,0.003175299828358033,0.0011428670577317372,0.0017374015775020759,0.0011096872230226338,0.0064740501967122666,0.0022629480215570594,0.0014870832626309657,0.001093134836623555,0.0010142808777236965,0.0012737566578691535
7,0.000911081072233229,0.0009312191519972536,0.0009507002870395199,0.0009354529535986246,0.0007744759549903425,0.0008883623460557838,0.0009186067971211588,0.0007957482715280088,0.000843616567252743,0.0008461704068151949
8,0.003180468731068712,0.003325627953572846,0.0031718929067668876,0.0030292250040219694,0.003527444340415195,0.0029996993226600165,0.003374094971471401,0.0037276691723780774,0.0032597626791933143,0.0029981564944216825
9,0.0034336331876902463,0.003304532924967446,0.003716820499056573,0.003399996594732865,0.003886556945956914,0.003412592611719711,0.003818525426880777,0.0032236161617233104,0.003250984397747513,0.0034179696576290544
10,0.003505475970537013,0.0034857343313408964,0.003375706277542914,0.0037120144660670444,0.003199378341198644,0.0027759825670012343,0.0034674066500895726,0.0037958060003671764,0.0028769575393162473,0.003459043343895988
11,0.00363078342908815,0.003236392660971021,0.0036687573502086042,0.003262869027032757,0.003288183971981883,0.003099857808264781,0.0029096140799595286,0.00356808899489564,0.0030091269125403627,0.0034606183027998554
12,0.0031374102669618348,0.0030775236102246646,0.0031020173563827366,0.003464955916442852,0.0034243353645668413,0.002989745020873856,0.0030381717426491224,0.002984140410514578,0.002891273218716854,0.0033729262310362414
13,0.0005703996458106595,0.0007689327498069397,0.0007582244998544357,0.0007182860500745859,0.0027559473962275307,0.0005816059574729159,0.0008788175598161693,0.0007763299451824946,0.0007124165773588771,0.0008141663451465594
14,0.0007865211632746589,0.0007495191258990224,0.0008942528997103082,0.00051189805533933,0.0007483481758426018,0.0006694777760035268,0.002648532990765674,0.000672663377783291,0.004459187365435268,0.0007701113149958006
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,2.1872265966754158e-05,0.0,0.0,0.0,3.7601835778379476e-05,0.0,0.0,0.0,6.9598129334779875e-06
19,0.0,4.37445319335083e-06,0.0,1.6696708092211558e-05,1.857390094708497e-05,2.099737532808399e-05,3.643092202011555e-05,1.562099711948813e-05,0.0,2.332735569843561e-05
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0008030975276340759,0.0007320030972963193,0.00081647455966605,0.000653783168928107,0.0006689126922075904,0.0007829610549897248,0.0005466742570309519,0.0007916778394128802,0.0007933904214566971,0.0007516799943869127
22,0.0017282781344693248,0.0021202723684266246,0.0022629713319388357,0.0019923884525999483,0.002367740419624316,0.002070221225450108,0.0020723125817636474,0.00216922491381045,0.0019438104982674408,0.0020799569909084226
23,0.0007996372953046862,0.0006473661063606188,0.0005841431715123309,0.0007401545651425005,0.0006953101961456624,0.000706011431832557,0.0006531864156786324,0.0008002886919286819,0.0008796998809139396,0.000505311833172169
24,0.0016389949154743551,0.0018147797394208365,0.0016100855771835002,0.0015147204287131594,0.0018825710979359467,0.0013450610334566388,0.0017934674409670602,0.0015876058350269763,0.0015301114166534717,0.0019336023790308312
25,0.000789911137766339,0.000893373461519349,0.0008318326972255568,0.0007744616414822328,0.0006750571215805076,0.0008574087633119629,0.0008086143515583912,0.000677393613317552,0.0007439091080002305,0.0005951463400867373
26,0.0,0.0,1.399825021872266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0012564828483839698,0.0009437478507422338,0.0011611414582305163,0.001056193296455108,0.0011348140432122999,0.0008997091467938239,0.0010817700305200402,0.0010290548921913396,0.0010978896880150322,0.0010828870662000503
28,0.0021608098540728034,0.0018706378412949771,0.0018745526165280517,0.0021406381206051438,0.0022700067528795393,0.0016360921477128934,0.0021238107322009768,0.001745170106341426,0.0016901466119753738,0.001946713337012605
29,0.0,0.0,0.0,0.0,0.0,0.0,6.249218847644081e-07,0.0,0.0,0.0
30,0.0008367728900546838,0.0008078688522628593,0.0006637807627411426,0.0007917415612280875,0.0010169982938661975,0.00078598700875454,0.0005091571197433083,0.0007562238904497743,0.0007920279608296778,0.0007961007974209642
31,0.0013909933717840806,0.0013956588990813687,0.0014142080510718782,0.0015572291187627059,0.0016530499862935095,0.0014207913528705893,0.0015988397548304684,0.0018934169327971193,0.001397860836493668,0.0016555406074910614
