f_index,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
0,0.0032486385841039673,0.003502611957560937,0.0032501834074989537,0.0031989533807489185,0.003835106368611728,0.004275623591881462,0.003242919492269982,0.003333418486164729,0.003544457541704832,0.003464589942079867
1,0.0036177415247412347,0.003478570032607645,0.0030590436565753865,0.003897486749019498,0.0033304624273574395,0.003223824926662732,0.003305930710555939,0.0033709106631933084,0.0038908083383383365,0.003437636188704088
2,0.0004714795205921895,0.0007799196726585006,0.0007474632657201954,0.0007238602563437817,0.0006800247243683502,0.000677989557846374,0.0004973042860657933,0.0006784364203278452,0.0004790591844104055,0.0007094011651044174
3,0.0015097020291155957,0.0013174395153079665,0.0011471715609472518,0.0015434430558263254,0.0011659950365174334,0.0013107617584386783,0.0013454489141257956,0.0015640836107874226,0.001270928314688956,0.0013900738363071458
4,0.0014232777450910253,0.0013355203741248875,0.001502225375255927,0.0016592585940526817,0.001726665751361086,0.0012250539232044114,0.0013022929539754052,0.0014293418051044763,0.001491659785619929,0.001338591602392566
5,0.0009461799875166479,0.0007432859496010303,0.0007719007489731866,0.0007801902238112398,0.0009108767473214451,0.004988342407973366,0.0008368769447839984,0.0008932794795775067,0.0006590592406867522,0.0007269883783674081
6,0.0037683210980537112,0.002058957290327387,0.0011276699033582623,0.001356491501849954,0.002227024712948284,0.0020697472810842065,0.0013430607648400952,0.0012519717093406803,0.012340468968525831,0.001377191274625313
7,0.0011308048981209752,0.0010686157550978267,0.0009312609562848821,0.00135052667030133,0.0018475273617448967,0.010297699202216836,0.0011663784048112193,0.0009624524825875492,0.0010033336010107053,0.0010162505800595854
8,0.003195255552640002,0.0034787167417524322,0.003681464422871613,0.003249266328548511,0.002995241921998857,0.0033603464576895787,0.003423638185566939,0.0031661187094278766,0.003095394377761773,0.0036333341723831436
9,0.003368208568665913,0.003296336978526428,0.0032812155967744416,0.004154923771768219,0.003992933055471631,0.0036521751227015717,0.0032954288761268746,0.0034014557115842605,0.003419228254256922,0.0034004469434726035
10,0.0028488802733306383,0.0031072041041677162,0.002978821504789104,0.003279977994539255,0.003445718387365691,0.003361537247219415,0.0031430863896615134,0.003104173733968483,0.0032215037667263973,0.003249201998768747
11,0.0032733241914129343,0.0033395822075975258,0.0032299233351083057,0.003426933333680508,0.003651929621578835,0.003301852456519492,0.0032893867318839866,0.003373468012393252,0.003557731069892639,0.0031821512146245263
12,0.003410795369202952,0.0031544148037826194,0.002782858783287409,0.002946965160878308,0.0030661909437033476,0.003157452462511539,0.0028943302913796254,0.0029943454690227944,0.003169901485420451,0.0028029907824251655
13,0.0006891669480109905,0.0008247616551495404,0.0010141592740582424,0.0007162321889125525,0.0007303630200844246,0.0007269403871384791,0.0009700071924580056,0.0008115474573093716,0.0007418718746194695,0.0007475385990457944
14,0.0010111315655569797,0.001177311236274508,0.001017963557745291,0.0008547173641709708,0.0005628151737605882,0.0009316828971229487,0.0005672331886146163,0.0008011739251879421,0.0007716384513660431,0.003939354965265109
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.705334961472061e-05,3.641088981524368e-05,1.9630269272006338e-05,0.0,0.0,3.886895667218347e-05,0.0,1.7995388681650304e-05,1.2515796205600746e-05,3.6560342981596495e-05
19,0.0,0.0,0.0,2.0933097648508207e-05,8.589835361488913e-06,5.043573056287004e-06,2.200551240651913e-05,0.0,2.1869395967283386e-05,3.053311161879786e-05
20,2.3996770764887795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2184165396673147e-05,0.0
21,0.0008854921167434004,0.0008465736694787224,0.0009916958763968565,0.0008463368457552759,0.001043849310215889,0.0008891481706929723,0.0007920454165567493,0.0008237078908398466,0.0011538467972566266,0.0009257678894933723
22,0.0022962978722773637,0.0022414304609981736,0.002398382899637191,0.0038587830760260953,0.002063423341803123,0.002292162146199376,0.002723159327711278,0.0023813964517512007,0.0022178052573325674,0.0022647700408775125
23,0.0037208676939745507,0.0011568081345957404,0.0006269883389561299,0.0009564801732226711,0.003418617021863276,0.0025875690577705935,0.0006395807395073674,0.0005961230211106791,0.0008274993429440882,0.0007130539880473188
24,0.0012839462184707768,0.0018581868544939096,0.0017702518590488902,0.0015473420450458249,0.0020435201192521174,0.002249853454710766,0.0019267043989581773,0.0014277146050429316,0.0015815000781622714,0.0019565074022046113
25,0.0006867480475095516,0.0006603586594447558,0.0004900978198775329,0.0005487794018545222,0.0005901873889028855,0.0006410833951127418,0.0009696692503187443,0.0005694038823392926,0.0006436941312435298,0.0006538660074475143
26,0.0,1.1681232153673091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0010004490816111161,0.0008943461198031123,0.0011176097508977167,0.00154978292855935,0.0011303213217494128,0.0010734586726064168,0.0012608882648719993,0.0011528876466707497,0.0011715867382383767,0.0010378300922290263
28,0.0019527399996225434,0.0018453324057963634,0.002006098015923394,0.0017244733933919527,0.0019262778935884059,0.0019206086054176935,0.0019867990127693832,0.0018046902477676207,0.0017310421427952818,0.002205606916447847
29,0.0,1.221797893971857e-05,2.406706230416529e-05,0.0,0.0,4.913054191870022e-05,0.0,6.131391540224068e-05,5.904176096026987e-05,3.455364562830774e-05
30,0.0008761352404596748,0.0007780790640343346,0.0008509419973322056,0.0008271707245192614,0.000763965333659978,0.0008244139921015822,0.0007629506318801016,0.0007963006683981023,0.0005900893089507367,0.0006886792793681899
31,0.0016376472115434975,0.0017491418100933343,0.0018135391357124186,0.0016631567279638917,0.0018675165172901415,0.0014839037189941936,0.0014822288822035612,0.0016561885438367424,0.0014200403683027388,0.001154160187854253
32,0.00018712647945965413,0.0001806720416666371,0.0001003134378548894,0.00014603868815607257,0.0001416554567078515,0.00022940058631977988,0.00023587627109135037,0.0001637223301041782,5.8474008950186264e-05,0.00022306601427537253
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,3.5807000732111086e-06,0.0001060612818187959,9.350364742765621e-05,5.400044911697702e-05,0.00011599440273312659,9.014912660734426e-05,7.485365462518694e-05,0.00012838749705532527,7.807260488914087e-05,7.707799413062444e-05
35,4.4309731775535145e-05,5.378155574958144e-05,3.132832080200502e-05,0.00020984337379040372,3.167497731197623e-05,5.346736037152778e-05,6.373873511209807e-05,8.013474783784792e-05,9.583559257971955e-05,5.609144162863702e-05
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.306805044418428e-05,2.1570797447056938e-05,4.26380631370915e-05,0.0,4.967659503639503e-05,0.0,0.0,1.864880178003053e-05,0.0,0.0
38,9.0570447731236e-05,4.3579227142680374e-05,6.35953708315607e-05,9.347293163291845e-05,4.90157858787392e-05,4.708293109551943e-05,6.78939295484239e-05,4.8388587940722554e-05,8.797624073590072e-05,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,1.0686919778201818e-05,8.028424572817735e-05,2.177944924365111e-05,4.3015456401283175e-05,0.0,2.0284657129074392e-05,0.0,4.2825610968387615e-05
41,3.0362052060087264e-05,4.358523597019926e-05,2.1872265966754158e-05,2.529833316751055e-05,0.0,1.5407856777000834e-05,3.0437976649709985e-05,7.754115087185565e-05,2.3364739281285652e-05,5.754861665674773e-05
42,0.0007071378293893633,0.0005737810056655215,0.00041759757858438805,0.0008088808872851744,0.0005517558394878601,0.0009056830233526712,0.0007071795293445021,0.0007045916405516439,0.0008212327516230614,0.0006390243112215591
43,0.00044345299560107066,0.0004498120304184493,0.0003638499792755304,0.00037598211555407474,0.00042379903468549074,0.0004231269822604915,0.0003288235513337253,0.00028369123413820197,0.0004172225828925977,0.0003499919860686251
44,0.0017382322127009228,0.0015672361530403001,0.0014958534976467306,0.0016661794930481065,0.0016700592818298568,0.001402997796563425,0.0017502093070009648,0.0016725124311186528,0.0013718962851283997,0.0013429722578818988
45,0.00011938903716122857,7.485194269725773e-05,8.958685162443927e-05,0.00010220206733588021,0.00016305729809271504,8.060134496270697e-05,8.28871025365707e-05,7.854676001621281e-05,0.0001976276743727478,9.780842851463832e-05
